system:index,DEM,VH,VV,VV_VH_diff,azimuth,distance_m,hillshade,slope,.geo
37,359.0,-21.316171646118164,-15.087756156921387,6.228415489196777,0,1110,161,6.757663387716074,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.16154630538678]}"
38,358.0,-20.708816528320312,-14.99085807800293,5.717957973480225,0,1140,171,4.285832087096342,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.161274910416633]}"
39,357.0,-22.811365127563477,-14.34725570678711,8.464110374450684,0,1170,180,0.0,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.161003515446488]}"
40,357.0,-21.147565841674805,-14.658734321594238,6.488831043243408,0,1200,171,4.28581670609536,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.160732120476343]}"
41,356.0,-21.86233139038086,-15.135348320007324,6.726983547210693,0,1230,180,0.0,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.16046072550619]}"
42,356.0,-22.40155792236328,-15.02550220489502,7.3760552406311035,0,1260,180,3.0333483988592937,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.16018933053605]}"
43,355.0,-22.913623809814453,-15.770976066589355,7.142648220062256,0,1290,190,3.0333437247984527,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.1599179355659]}"
44,355.0,-21.56669807434082,-15.270678520202637,6.296020030975342,0,1320,180,0.0,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.159646540595755]}"
45,356.0,-20.70379638671875,-14.547134399414062,6.156662464141846,0,1350,171,4.285781551274038,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.159375145625607]}"
46,357.0,-21.732851028442383,-15.000266075134277,6.732584476470947,0,1380,171,4.285774960085683,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.159103750655465]}"
47,356.0,-23.56511116027832,-15.653619766235352,7.9114909172058105,0,1410,171,3.0333234716441844,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.158832355685313]}"
48,356.0,-23.797929763793945,-16.444255828857422,7.353672981262207,0,1440,161,6.049728760491045,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.158560960715167]}"
49,357.0,-24.947032928466797,-17.799161911010742,7.147870063781738,0,1470,171,3.033314124458491,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.158289565745022]}"
50,358.0,-23.612239837646484,-16.20427894592285,7.407961845397949,0,1500,171,4.285746399020909,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.158018170774877]}"
51,327.0,-27.687543869018555,-22.533245086669922,5.154298305511475,45,0,180,0.0,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.171587919282207]}"
52,327.0,-27.106884002685547,-20.335119247436523,6.771765232086182,45,30,180,0.0,"{""type"":""Point"",""coordinates"":[127.79532229337683,-19.171396014058434]}"
53,328.0,-25.36819839477539,-18.17928695678711,7.188911437988281,45,60,180,3.0335510022800882,"{""type"":""Point"",""coordinates"":[127.79552404312952,-19.17120410883466]}"
54,328.0,-24.83335304260254,-17.18521499633789,7.648138523101807,45,90,180,0.0,"{""type"":""Point"",""coordinates"":[127.79572579288221,-19.171012203610893]}"
55,328.0,-25.567617416381836,-19.334308624267578,6.233309745788574,45,120,171,3.0335432073541573,"{""type"":""Point"",""coordinates"":[127.79592754263491,-19.17082029838712]}"
56,328.0,-20.205339431762695,-13.662995338439941,6.542344093322754,45,150,180,3.033540089881647,"{""type"":""Point"",""coordinates"":[127.7961292923876,-19.17062839316335]}"
57,328.0,-18.117671966552734,-12.108269691467285,6.009401798248291,45,180,180,3.0335369718234255,"{""type"":""Point"",""coordinates"":[127.7963310421403,-19.17043648793958]}"
58,331.0,-19.802658081054688,-14.024788856506348,5.777870178222656,45,210,199,6.050152197568593,"{""type"":""Point"",""coordinates"":[127.796532791893,-19.17024458271581]}"
59,331.0,-18.918392181396484,-14.28572940826416,4.632663249969482,45,240,180,0.0,"{""type"":""Point"",""coordinates"":[127.79673454164569,-19.17005267749204]}"
60,331.0,-17.581186294555664,-13.148733139038086,4.432453632354736,45,270,180,6.05013983044898,"{""type"":""Point"",""coordinates"":[127.79693629139838,-19.169860772268265]}"
61,329.0,-19.349184036254883,-14.01607894897461,5.33310604095459,45,300,180,0.0,"{""type"":""Point"",""coordinates"":[127.79713804115109,-19.169668867044496]}"
62,327.0,-19.537050247192383,-14.77723217010498,4.759817600250244,45,330,235,17.638918207055994,"{""type"":""Point"",""coordinates"":[127.7973397909038,-19.169476961820727]}"
63,338.0,-18.61445426940918,-12.658492088317871,5.955962181091309,45,360,180,14.840715619898738,"{""type"":""Point"",""coordinates"":[127.7975415406565,-19.16928505659696]}"
64,345.0,-17.470657348632812,-12.568514823913574,4.90214204788208,45,390,236,32.89793377786756,"{""type"":""Point"",""coordinates"":[127.79774329040917,-19.169093151373183]}"
65,362.0,-20.90064811706543,-14.785264015197754,6.115384101867676,45,420,243,20.35282469346815,"{""type"":""Point"",""coordinates"":[127.79794504016189,-19.168901246149414]}"
66,370.0,-19.39195442199707,-12.46878719329834,6.923166275024414,45,450,206,24.360177197908193,"{""type"":""Point"",""coordinates"":[127.79814678991458,-19.168709340925645]}"
67,373.0,-18.262786865234375,-10.376626014709473,7.886161804199219,45,480,180,3.0335011191463814,"{""type"":""Point"",""coordinates"":[127.79834853966727,-19.168517435701872]}"
68,369.0,-18.383378982543945,-11.346667289733887,7.036712169647217,45,510,152,9.033405678720344,"{""type"":""Point"",""coordinates"":[127.79855028941998,-19.168325530478107]}"
69,365.0,-19.858642578125,-12.903440475463867,6.955202579498291,45,540,180,9.033396530612567,"{""type"":""Point"",""coordinates"":[127.79875203917267,-19.168133625254335]}"
70,364.0,-19.904335021972656,-14.677849769592285,5.226484775543213,45,570,180,3.0334902082474553,"{""type"":""Point"",""coordinates"":[127.79895378892536,-19.167941720030562]}"
71,364.0,-19.906557083129883,-13.856607437133789,6.04995059967041,45,600,180,0.0,"{""type"":""Point"",""coordinates"":[127.79915553867806,-19.167749814806793]}"
72,363.0,-19.791183471679688,-14.364191055297852,5.426992893218994,45,630,171,4.2859947186585465,"{""type"":""Point"",""coordinates"":[127.79935728843076,-19.167557909583017]}"
73,362.0,-20.35984992980957,-15.08608341217041,5.273766994476318,45,660,171,3.033480856368172,"{""type"":""Point"",""coordinates"":[127.79955903818345,-19.167366004359252]}"
74,362.0,-19.779325485229492,-14.374651908874512,5.404672622680664,45,690,180,3.033476180317605,"{""type"":""Point"",""coordinates"":[127.79976078793615,-19.167174099135483]}"
75,361.0,-21.819578170776367,-15.099449157714844,6.720129489898682,45,720,180,0.0,"{""type"":""Point"",""coordinates"":[127.79996253768884,-19.166982193911714]}"
76,361.0,-22.297176361083984,-15.98897647857666,6.308199882507324,45,750,180,3.0334699459279677,"{""type"":""Point"",""coordinates"":[127.80016428744153,-19.166790288687938]}"
77,360.0,-21.035064697265625,-15.703319549560547,5.33174467086792,45,780,171,3.0334668284497455,"{""type"":""Point"",""coordinates"":[127.80036603719424,-19.16659838346417]}"
78,359.0,-21.92408561706543,-15.267374992370605,6.656711578369141,45,810,180,0.0,"{""type"":""Point"",""coordinates"":[127.80056778694693,-19.166406478240397]}"
79,359.0,-21.44099998474121,-15.728257179260254,5.712744235992432,45,840,171,3.033459036167156,"{""type"":""Point"",""coordinates"":[127.80076953669962,-19.166214573016628]}"
80,359.0,-22.351238250732422,-16.293020248413086,6.058218002319336,45,870,171,3.033455918875106,"{""type"":""Point"",""coordinates"":[127.80097128645232,-19.166022667792856]}"
81,357.0,-22.941953659057617,-15.571908950805664,7.370045185089111,45,900,171,3.0334512433520535,"{""type"":""Point"",""coordinates"":[127.80117303620504,-19.165830762569087]}"
82,357.0,-22.707813262939453,-14.957072257995605,7.750741004943848,45,930,180,3.0334481263680115,"{""type"":""Point"",""coordinates"":[127.8013747859577,-19.165638857345314]}"
83,357.0,-22.13404655456543,-15.339898109436035,6.794148921966553,45,960,180,0.0,"{""type"":""Point"",""coordinates"":[127.80157653571041,-19.165446952121545]}"
84,357.0,-22.34967803955078,-15.4092435836792,6.940435409545898,45,990,171,3.033441892746273,"{""type"":""Point"",""coordinates"":[127.80177828546313,-19.165255046897776]}"
85,356.0,-23.78829574584961,-17.066789627075195,6.721508026123047,45,1020,180,0.0,"{""type"":""Point"",""coordinates"":[127.80198003521582,-19.165063141674008]}"
86,356.0,-22.962806701660156,-17.403764724731445,5.559042453765869,45,1050,180,0.0,"{""type"":""Point"",""coordinates"":[127.80218178496851,-19.164871236450235]}"
87,356.0,-22.439376831054688,-16.25025177001953,6.189125061035156,45,1080,180,0.0,"{""type"":""Point"",""coordinates"":[127.80238353472122,-19.164679331226463]}"
88,356.0,-23.391138076782227,-16.901453018188477,6.489684581756592,45,1110,180,0.0,"{""type"":""Point"",""coordinates"":[127.8025852844739,-19.164487426002697]}"
89,356.0,-22.139984130859375,-15.726312637329102,6.413671016693115,45,1140,180,0.0,"{""type"":""Point"",""coordinates"":[127.8027870342266,-19.16429552077892]}"
90,356.0,-21.607404708862305,-14.906285285949707,6.701118469238281,45,1170,180,3.0334200749017377,"{""type"":""Point"",""coordinates"":[127.8029887839793,-19.16410361555515]}"
91,355.0,-21.082448959350586,-15.425127029418945,5.657321453094482,45,1200,180,0.0,"{""type"":""Point"",""coordinates"":[127.80319053373199,-19.163911710331384]}"
92,355.0,-20.625478744506836,-14.223604202270508,6.40187406539917,45,1230,180,0.0,"{""type"":""Point"",""coordinates"":[127.80339228348468,-19.16371980510761]}"
93,355.0,-20.855871200561523,-14.902442932128906,5.953428268432617,45,1260,180,3.0334091665501597,"{""type"":""Point"",""coordinates"":[127.80359403323739,-19.16352789988384]}"
94,355.0,-21.776256561279297,-15.91289234161377,5.863365173339844,45,1290,190,3.0334060496016133,"{""type"":""Point"",""coordinates"":[127.80379578299008,-19.16333599466007]}"
95,355.0,-21.027402877807617,-15.728899955749512,5.2985029220581055,45,1320,180,0.0,"{""type"":""Point"",""coordinates"":[127.80399753274277,-19.163144089436297]}"
96,355.0,-21.42567253112793,-16.406034469604492,5.019637584686279,45,1350,180,3.033399817004372,"{""type"":""Point"",""coordinates"":[127.80419928249547,-19.16295218421253]}"
97,355.0,-22.306188583374023,-15.668388366699219,6.637799263000488,45,1380,180,0.0,"{""type"":""Point"",""coordinates"":[127.80440103224817,-19.162760278988756]}"
98,355.0,-22.70384407043457,-15.417842864990234,7.286000728607178,45,1410,171,3.0333920260939675,"{""type"":""Point"",""coordinates"":[127.80460278200086,-19.16256837376499]}"
99,355.0,-22.449922561645508,-16.07655143737793,6.3733696937561035,45,1440,180,0.0,"{""type"":""Point"",""coordinates"":[127.80480453175356,-19.16237646854122]}"
100,355.0,-21.595373153686523,-16.10955238342285,5.485820770263672,45,1470,180,3.0333842349996956,"{""type"":""Point"",""coordinates"":[127.80500628150625,-19.162184563317446]}"
101,357.0,-22.30472755432129,-15.321791648864746,6.982935428619385,45,1500,180,0.0,"{""type"":""Point"",""coordinates"":[127.80520803125894,-19.161992658093677]}"
102,327.0,-27.687543869018555,-22.533245086669922,5.154298305511475,90,0,180,0.0,"{""type"":""Point"",""coordinates"":[127.79512054362412,-19.171587919282207]}"
103,327.0,-27.86717414855957,-21.10875701904297,6.758417129516602,90,30,180,0.0,"{""type"":""Point"",""coordinates"":[127.7954058608606,-19.171587919282203]}"
104,327.0,-27.09062957763672,-21.98516082763672,5.105469703674316,90,60,180,0.0,"{""type"":""Point"",""coordinates"":[127.79569117809707,-19.171587919282203]}"
105,327.0,-29.0344295501709,-23.287633895874023,5.746795177459717,90,90,180,0.0,"{""type"":""Point"",""coordinates"":[127.79597649533353,-19.171587919282203]}"
106,327.0,-28.061338424682617,-21.968677520751953,6.092660903930664,90,120,180,0.0,"{""type"":""Point"",""coordinates"":[127.79626181257001,-19.171587919282203]}"
107,329.0,-25.76285171508789,-19.58659553527832,6.17625617980957,90,150,199,6.050201668099063,"{""type"":""Point"",""coordinates"":[127.79654712980647,-19.171587919282203]}"
108,329.0,-23.22481918334961,-15.903826713562012,7.3209919929504395,90,180,190,3.0335572385529628,"{""type"":""Point"",""coordinates"":[127.79683244704292,-19.171587919282203]}"
109,329.0,-19.524703979492188,-12.29958438873291,7.225119590759277,90,210,171,4.28609804173259,"{""type"":""Point"",""coordinates"":[127.79711776427942,-19.171587919282203]}"
110,329.0,-18.142322540283203,-12.764251708984375,5.378070831298828,90,240,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79740308151588,-19.171587919282203]}"
111,330.0,-17.283533096313477,-12.294947624206543,4.988585472106934,90,270,190,4.28609804173259,"{""type"":""Point"",""coordinates"":[127.79768839875236,-19.171587919282203]}"
112,331.0,-18.8411922454834,-13.900583267211914,4.940608501434326,90,300,190,3.033557238313465,"{""type"":""Point"",""coordinates"":[127.79797371598883,-19.171587919282203]}"
113,334.0,-19.393068313598633,-13.897604942321777,5.495463848114014,90,330,209,9.513519721734147,"{""type"":""Point"",""coordinates"":[127.79825903322526,-19.171587919282203]}"
114,340.0,-19.17476463317871,-13.292431831359863,5.882332801818848,90,360,235,17.867066257773143,"{""type"":""Point"",""coordinates"":[127.79854435046177,-19.171587919282203]}"
115,350.0,-22.271656036376953,-16.8771915435791,5.39446496963501,90,390,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79882966769821,-19.171587919282203]}"
116,360.0,-23.43526268005371,-17.340065002441406,6.095198631286621,90,420,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79911498493468,-19.171587919282203]}"
117,367.0,-19.32788848876953,-11.85263729095459,7.475249767303467,90,450,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.79940030217115,-19.171587919282203]}"
118,368.0,-18.939430236816406,-13.400166511535645,5.539264678955078,90,480,180,0.0,"{""type"":""Point"",""coordinates"":[127.79968561940763,-19.171587919282203]}"
119,369.0,-18.908248901367188,-13.943309783935547,4.964939594268799,90,510,190,3.0335572385529628,"{""type"":""Point"",""coordinates"":[127.79997093664412,-19.171587919282203]}"
120,368.0,-19.455244064331055,-13.990312576293945,5.464931488037109,90,540,171,4.28609804173259,"{""type"":""Point"",""coordinates"":[127.80025625388056,-19.171587919282203]}"
121,366.0,-18.356971740722656,-13.65608024597168,4.700891494750977,90,570,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.80054157111704,-19.171587919282203]}"
122,364.0,-18.3199520111084,-13.158193588256836,5.161758899688721,90,600,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.8008268883535,-19.171587919282203]}"
123,362.0,-18.208372116088867,-12.824539184570312,5.383832931518555,90,630,180,0.0,"{""type"":""Point"",""coordinates"":[127.80111220558997,-19.171587919282203]}"
124,361.0,-18.648513793945312,-13.285234451293945,5.363278865814209,90,660,180,0.0,"{""type"":""Point"",""coordinates"":[127.80139752282643,-19.171587919282203]}"
125,361.0,-19.09430503845215,-13.180484771728516,5.913820266723633,90,690,180,3.0335572384605665,"{""type"":""Point"",""coordinates"":[127.80168284006291,-19.171587919282203]}"
126,361.0,-18.89915657043457,-13.78542423248291,5.113731384277344,90,720,171,3.033557238313465,"{""type"":""Point"",""coordinates"":[127.80196815729938,-19.171587919282203]}"
127,360.0,-19.467891693115234,-13.652669906616211,5.815222263336182,90,750,171,4.28609804173259,"{""type"":""Point"",""coordinates"":[127.80225347453585,-19.171587919282203]}"
128,359.0,-20.335451126098633,-13.968016624450684,6.367434024810791,90,780,171,4.286098041901468,"{""type"":""Point"",""coordinates"":[127.80253879177232,-19.171587919282203]}"
