system:index,DEM,VH,VV,VV_VH_diff,azimuth,distance_m,hillshade,slope,.geo
166,480.0,-29.83333396911621,-24.43117332458496,5.402161121368408,135,390,180,0.0,"{""type"":""Point"",""coordinates"":[76.51159339355742,19.974107621678783]}"
167,480.0,-28.686500549316406,-24.810087203979492,3.8764147758483887,135,420,180,0.0,"{""type"":""Point"",""coordinates"":[76.5117961537679,19.97391571645501]}"
168,480.0,-28.67095375061035,-24.76369857788086,3.9072556495666504,135,450,180,0.0,"{""type"":""Point"",""coordinates"":[76.51199891397837,19.973723811231242]}"
169,480.0,-29.597688674926758,-24.654434204101562,4.943253517150879,135,480,180,0.0,"{""type"":""Point"",""coordinates"":[76.51220167418884,19.97353190600747]}"
170,480.0,-28.875436782836914,-24.40842056274414,4.467015266418457,135,510,180,0.0,"{""type"":""Point"",""coordinates"":[76.51240443439933,19.973340000783697]}"
171,480.0,-28.918581008911133,-24.197290420532227,4.72128963470459,135,540,180,0.0,"{""type"":""Point"",""coordinates"":[76.5126071946098,19.97314809555993]}"
172,480.0,-28.689538955688477,-21.608266830444336,7.081273078918457,135,570,180,14.911610159659647,"{""type"":""Point"",""coordinates"":[76.51280995482027,19.972956190336163]}"
173,487.0,-27.047502517700195,-21.138458251953125,5.909043312072754,135,600,199,6.080131594463686,"{""type"":""Point"",""coordinates"":[76.51301271503075,19.97276428511239]}"
174,488.0,-17.158361434936523,-10.843585968017578,6.314776420593262,135,630,190,3.0486453010531207,"{""type"":""Point"",""coordinates"":[76.51321547524122,19.972572379888618]}"
175,491.0,-13.708710670471191,-7.783219337463379,5.9254913330078125,135,660,199,10.870092448480753,"{""type"":""Point"",""coordinates"":[76.5134182354517,19.972380474664853]}"
176,493.0,-16.350313186645508,-10.423754692077637,5.926558971405029,135,690,180,0.0,"{""type"":""Point"",""coordinates"":[76.51362099566218,19.972188569441073]}"
177,501.0,-16.640644073486328,-10.514233589172363,6.126410484313965,135,720,225,22.58564278296557,"{""type"":""Point"",""coordinates"":[76.51382375587265,19.971996664217304]}"
178,508.0,-16.79364585876465,-10.768893241882324,6.024752140045166,135,750,238,31.268009290930937,"{""type"":""Point"",""coordinates"":[76.51402651608313,19.97180475899354]}"
179,517.0,-18.144744873046875,-11.50513744354248,6.639606475830078,135,780,234,36.49756396855921,"{""type"":""Point"",""coordinates"":[76.5142292762936,19.971612853769766]}"
180,539.0,-18.176925659179688,-11.753056526184082,6.4238691329956055,135,810,180,0.0,"{""type"":""Point"",""coordinates"":[76.51443203650409,19.971420948545997]}"
181,563.0,-17.058937072753906,-11.274700164794922,5.784236907958984,135,840,180,34.69730637473158,"{""type"":""Point"",""coordinates"":[76.51463479671455,19.971229043322225]}"
182,563.0,-19.069904327392578,-13.587475776672363,5.482428550720215,135,870,255,30.363700970518703,"{""type"":""Point"",""coordinates"":[76.51483755692503,19.971037138098453]}"
183,583.0,-18.46651268005371,-13.228994369506836,5.237517833709717,135,900,180,0.0,"{""type"":""Point"",""coordinates"":[76.5150403171355,19.970845232874684]}"
184,594.0,-13.538692474365234,-9.084087371826172,4.454604625701904,135,930,199,16.003202417679326,"{""type"":""Point"",""coordinates"":[76.51524307734597,19.97065332765091]}"
185,595.0,-15.884653091430664,-9.383416175842285,6.501236915588379,135,960,190,4.307318449008357,"{""type"":""Point"",""coordinates"":[76.51544583755646,19.970461422427142]}"
186,596.0,-17.519350051879883,-10.977005004882812,6.542344093322754,135,990,180,0.0,"{""type"":""Point"",""coordinates"":[76.51564859776693,19.970269517203377]}"
187,594.0,-15.960222244262695,-10.790102005004883,5.170120716094971,135,1020,180,6.080028185729416,"{""type"":""Point"",""coordinates"":[76.5158513579774,19.9700776119796]}"
188,592.0,-15.546272277832031,-10.467836380004883,5.07843542098999,135,1050,161,10.869927664276295,"{""type"":""Point"",""coordinates"":[76.51605411818788,19.96988570675583]}"
189,588.0,-17.3321533203125,-11.532499313354492,5.799654483795166,135,1080,171,3.0485899003985546,"{""type"":""Point"",""coordinates"":[76.51625687839835,19.96969380153206]}"
190,588.0,-16.98392677307129,-10.834147453308105,6.149779796600342,135,1110,180,0.0,"{""type"":""Point"",""coordinates"":[76.51645963860882,19.96950189630829]}"
191,587.0,-17.538251876831055,-11.199216842651367,6.339035511016846,135,1140,180,3.0485817537161317,"{""type"":""Point"",""coordinates"":[76.5166623988193,19.96930999108452]}"
192,587.0,-16.708200454711914,-10.527008056640625,6.181191921234131,135,1170,180,0.0,"{""type"":""Point"",""coordinates"":[76.51686515902978,19.96911808586075]}"
193,584.0,-15.715253829956055,-10.083309173583984,5.6319451332092285,135,1200,171,6.791277485898816,"{""type"":""Point"",""coordinates"":[76.51706791924025,19.968926180636974]}"
194,583.0,-15.357996940612793,-9.54228401184082,5.815713405609131,135,1230,161,6.791266678848932,"{""type"":""Point"",""coordinates"":[76.51727067945073,19.968734275413205]}"
195,581.0,-14.036118507385254,-8.593761444091797,5.442357063293457,135,1260,180,3.048567090619905,"{""type"":""Point"",""coordinates"":[76.5174734396612,19.96854237018944]}"
196,580.0,-15.419611930847168,-9.724695205688477,5.694916248321533,135,1290,180,0.0,"{""type"":""Point"",""coordinates"":[76.51767619987167,19.968350464965667]}"
197,579.0,-16.42383575439453,-10.339625358581543,6.084211349487305,135,1320,161,6.791241463138024,"{""type"":""Point"",""coordinates"":[76.51787896008217,19.968158559741894]}"
198,577.0,-15.626214027404785,-9.789892196655273,5.83632230758667,135,1350,180,0.0,"{""type"":""Point"",""coordinates"":[76.51808172029263,19.96796665451813]}"
199,577.0,-15.837506294250488,-10.534407615661621,5.303099155426025,135,1380,180,0.0,"{""type"":""Point"",""coordinates"":[76.5182844805031,19.96777474929435]}"
200,576.0,-15.752510070800781,-10.3245849609375,5.427925109863281,135,1410,180,3.048549169676008,"{""type"":""Point"",""coordinates"":[76.51848724071358,19.967582844070588]}"
201,576.0,-14.60212230682373,-8.862457275390625,5.739664077758789,135,1440,171,4.307233437913706,"{""type"":""Point"",""coordinates"":[76.51869000092405,19.967390938846812]}"
202,575.0,-16.891071319580078,-8.826114654541016,8.064956665039062,135,1470,180,0.0,"{""type"":""Point"",""coordinates"":[76.51889276113452,19.967199033623043]}"
203,574.0,-17.355030059814453,-10.039385795593262,7.31564474105835,135,1500,171,4.307224248217079,"{""type"":""Point"",""coordinates"":[76.51909552134501,19.967007128399274]}"
204,480.0,-29.270069122314453,-25.14975357055664,4.1203155517578125,180,0,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.976602389587804]}"
205,480.0,-30.584022521972656,-24.841690063476562,5.74233341217041,180,30,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.976330994617655]}"
206,480.0,-30.304962158203125,-24.77524757385254,5.529714107513428,180,60,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.976059599647506]}"
207,480.0,-29.37494659423828,-25.32777214050293,4.047174453735352,180,90,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.97578820467736]}"
208,480.0,-29.846343994140625,-25.42597770690918,4.4203667640686035,180,120,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.975516809707212]}"
209,480.0,-29.198875427246094,-24.945449829101562,4.253424644470215,180,150,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.975245414737067]}"
210,480.0,-29.144819259643555,-24.977121353149414,4.167698383331299,180,180,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.974974019766925]}"
211,480.0,-30.494003295898438,-24.591781616210938,5.9022216796875,180,210,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.974702624796773]}"
212,480.0,-28.348941802978516,-24.827198028564453,3.5217440128326416,180,240,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.97443122982663]}"
213,480.0,-30.630640029907227,-24.725814819335938,5.9048237800598145,180,270,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.974159834856483]}"
214,480.0,-29.074161529541016,-25.42327880859375,3.6508827209472656,180,300,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.97388843988633]}"
215,480.0,-29.28670310974121,-24.756162643432617,4.530540943145752,180,330,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.973617044916192]}"
216,480.0,-29.744625091552734,-25.056068420410156,4.688556671142578,180,360,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.97334564994604]}"
217,480.0,-29.778959274291992,-25.34466552734375,4.434292316436768,180,390,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.973074254975895]}"
218,480.0,-29.529287338256836,-24.68523597717285,4.844051837921143,180,420,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.972802860005753]}"
219,480.0,-29.234588623046875,-25.190998077392578,4.0435895919799805,180,450,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.9725314650356]}"
220,480.0,-28.483427047729492,-25.197265625,3.2861616611480713,180,480,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.972260070065456]}"
221,480.0,-30.185415267944336,-24.98891830444336,5.19649600982666,180,510,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.971988675095307]}"
222,480.0,-28.681978225708008,-24.193744659423828,4.488234043121338,180,540,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.971717280125166]}"
223,480.0,-31.171276092529297,-23.813676834106445,7.35759973526001,180,570,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.971445885155017]}"
224,486.0,-28.85997200012207,-23.95712661743164,4.90284538269043,180,600,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.97117449018487]}"
225,490.0,-25.123550415039062,-19.440553665161133,5.682995796203613,180,630,180,12.026191987895789,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.970903095214723]}"
226,493.0,-16.105981826782227,-9.454902648925781,6.651080131530762,180,660,180,9.077736991984965,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.970631700244578]}"
227,498.0,-15.61130428314209,-8.937877655029297,6.673427104949951,180,690,180,14.911381274946113,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.97036030527443]}"
228,506.0,-14.60073471069336,-8.657241821289062,5.943492889404297,180,720,180,23.077230134504546,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.970088910304288]}"
229,520.0,-14.748157501220703,-9.180612564086914,5.567544937133789,180,750,180,36.70877151506327,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.969817515334135]}"
230,536.0,-13.71369743347168,-8.833070755004883,4.880627155303955,180,780,180,40.43532234289152,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.96954612036399]}"
231,552.0,-15.231154441833496,-8.413930892944336,6.817223072052002,180,810,180,40.43527690727111,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.96927472539384]}"
232,569.0,-14.723931312561035,-9.226855278015137,5.497076988220215,180,840,180,42.157220943196684,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.969003330423696]}"
233,588.0,-16.517377853393555,-10.512784004211426,6.004593372344971,180,870,180,45.33886979475648,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.96873193545355]}"
234,596.0,-17.244691848754883,-11.839599609375,5.405091285705566,180,900,180,23.077019936481452,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.9684605404834]}"
235,596.0,-17.69682502746582,-10.551980018615723,7.1448445320129395,180,930,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.96818914551326]}"
236,596.0,-18.384319305419922,-11.981346130371094,6.402973651885986,180,960,180,6.079947408042799,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.967917750543116]}"
237,593.0,-20.071393966674805,-11.324336051940918,8.747057914733887,180,990,180,3.048549169676008,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.967646355572963]}"
238,593.0,-21.000925064086914,-11.607547760009766,9.393377304077148,180,1020,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.967374960602818]}"
239,593.0,-21.588592529296875,-13.229626655578613,8.358964920043945,180,1050,180,3.048539394919752,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.96710356563267]}"
240,592.0,-21.054872512817383,-12.276193618774414,8.778678894042969,180,1080,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.966832170662524]}"
241,592.0,-18.828943252563477,-11.347831726074219,7.4811110496521,180,1110,180,3.048529620610221,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.96656077569238]}"
242,591.0,-17.78099250793457,-11.536930084228516,6.2440619468688965,180,1140,180,6.079882793425398,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.966289380722234]}"
243,589.0,-18.33131217956543,-10.814370155334473,7.516942977905273,180,1170,180,9.0774741223942,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.966017985752085]}"
244,586.0,-16.356382369995117,-9.975262641906738,6.381119251251221,180,1200,180,3.048513330404196,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.965746590781936]}"
245,585.0,-16.4283504486084,-9.492854118347168,6.9354963302612305,180,1230,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.9654751958118]}"
246,584.0,-15.726346969604492,-9.32181167602539,6.404534816741943,180,1260,180,3.048501927766766,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.965203800841646]}"
247,583.0,-16.923885345458984,-10.095051765441895,6.828833103179932,180,1290,180,3.0484970413323342,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.964932405871497]}"
248,582.0,-17.40949821472168,-9.700043678283691,7.70945405960083,180,1320,180,6.07982141431008,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.964661010901352]}"
249,580.0,-17.38357162475586,-7.8615007400512695,9.52207088470459,180,1350,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.964389615931204]}"
250,579.0,-13.952483177185059,-8.517245292663574,5.435237884521484,180,1380,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.964118220961062]}"
251,580.0,-14.584676742553711,-8.820135116577148,5.7645416259765625,180,1410,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.963846825990913]}"
252,580.0,-17.169981002807617,-10.274787902832031,6.8951921463012695,180,1440,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.963575431020768]}"
253,579.0,-17.600656509399414,-10.706974983215332,6.893681526184082,180,1470,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.96330403605062]}"
254,578.0,-19.591325759887695,-11.2075777053833,8.383747100830078,180,1500,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.96303264108047]}"
255,480.0,-29.270069122314453,-25.14975357055664,4.1203155517578125,225,0,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.976602389587804]}"
256,480.0,-29.159902572631836,-25.45779037475586,3.7021119594573975,225,30,180,0.0,"{""type"":""Point"",""coordinates"":[76.50875475061078,19.976410484364035]}"
257,480.0,-28.538684844970703,-24.192853927612305,4.345830917358398,225,60,180,0.0,"{""type"":""Point"",""coordinates"":[76.50855199040029,19.976218579140262]}"
258,480.0,-31.371782302856445,-24.820158004760742,6.551624774932861,225,90,180,0.0,"{""type"":""Point"",""coordinates"":[76.50834923018982,19.976026673916493]}"
259,480.0,-29.464879989624023,-24.664936065673828,4.799943923950195,225,120,180,0.0,"{""type"":""Point"",""coordinates"":[76.50814646997935,19.97583476869272]}"
260,480.0,-29.967721939086914,-25.182933807373047,4.784787654876709,225,150,180,0.0,"{""type"":""Point"",""coordinates"":[76.50794370976887,19.97564286346895]}"
261,480.0,-30.272951126098633,-25.387380599975586,4.8855719566345215,225,180,180,0.0,"{""type"":""Point"",""coordinates"":[76.5077409495584,19.975450958245172]}"
262,480.0,-29.952159881591797,-24.64928436279297,5.3028740882873535,225,210,180,0.0,"{""type"":""Point"",""coordinates"":[76.50753818934794,19.97525905302141]}"
263,480.0,-29.999040603637695,-25.579641342163086,4.419400691986084,225,240,180,0.0,"{""type"":""Point"",""coordinates"":[76.50733542913744,19.975067147797635]}"
264,480.0,-29.896286010742188,-26.33437728881836,3.5619091987609863,225,270,180,0.0,"{""type"":""Point"",""coordinates"":[76.50713266892697,19.974875242573862]}"
265,480.0,-29.02035903930664,-25.8150691986084,3.205289602279663,225,300,180,0.0,"{""type"":""Point"",""coordinates"":[76.5069299087165,19.974683337350093]}"
266,480.0,-28.065195083618164,-24.645265579223633,3.419928789138794,225,330,180,0.0,"{""type"":""Point"",""coordinates"":[76.50672714850602,19.97449143212632]}"
267,480.0,-29.685836791992188,-24.408166885375977,5.277669429779053,225,360,180,0.0,"{""type"":""Point"",""coordinates"":[76.50652438829555,19.974299526902556]}"
268,480.0,-30.543426513671875,-24.344188690185547,6.199237823486328,225,390,180,0.0,"{""type"":""Point"",""coordinates"":[76.50632162808508,19.974107621678783]}"
269,480.0,-32.55692672729492,-24.341100692749023,8.215825080871582,225,420,180,0.0,"{""type"":""Point"",""coordinates"":[76.50611886787459,19.97391571645501]}"
270,480.0,-29.2007999420166,-24.534317016601562,4.666481971740723,225,450,180,0.0,"{""type"":""Point"",""coordinates"":[76.50591610766412,19.973723811231242]}"
271,480.0,-28.8325138092041,-24.610151290893555,4.222362041473389,225,480,180,0.0,"{""type"":""Point"",""coordinates"":[76.50571334745365,19.97353190600747]}"
272,480.0,-29.473487854003906,-24.667753219604492,4.8057355880737305,225,510,180,0.0,"{""type"":""Point"",""coordinates"":[76.50551058724317,19.973340000783697]}"
273,480.0,-29.30510902404785,-24.77305793762207,4.532051086425781,225,540,180,0.0,"{""type"":""Point"",""coordinates"":[76.5053078270327,19.973148095559928]}"
274,480.0,-29.737180709838867,-23.510831832885742,6.226349353790283,225,570,180,0.0,"{""type"":""Point"",""coordinates"":[76.50510506682222,19.972956190336163]}"
275,480.0,-29.160343170166016,-23.579557418823242,5.58078670501709,225,600,180,0.0,"{""type"":""Point"",""coordinates"":[76.50490230661174,19.972764285112387]}"
276,482.0,-28.09170150756836,-22.398345947265625,5.69335412979126,225,630,180,6.080125130689032,"{""type"":""Point"",""coordinates"":[76.50469954640127,19.972572379888618]}"
277,488.0,-19.87733268737793,-13.840715408325195,6.036616802215576,225,660,144,18.830635532826626,"{""type"":""Point"",""coordinates"":[76.5044967861908,19.972380474664853]}"
278,492.0,-12.79719352722168,-6.143481254577637,6.653711795806885,225,690,143,12.0262857761101,"{""type"":""Point"",""coordinates"":[76.50429402598031,19.972188569441077]}"
279,498.0,-12.46056842803955,-5.833246231079102,6.627322196960449,225,720,113,28.039305245009075,"{""type"":""Point"",""coordinates"":[76.50409126576986,19.971996664217308]}"
280,506.0,-11.389805793762207,-4.721452236175537,6.66835355758667,225,750,180,23.077462477009107,"{""type"":""Point"",""coordinates"":[76.50388850555937,19.97180475899354]}"
281,525.0,-11.77847671508789,-5.577976703643799,6.200500011444092,225,780,96,37.12390622472633,"{""type"":""Point"",""coordinates"":[76.5036857453489,19.971612853769763]}"
282,550.0,-11.835112571716309,-5.5969743728637695,6.238138198852539,225,810,63,40.4356555555436,"{""type"":""Point"",""coordinates"":[76.50348298513842,19.971420948545997]}"
283,562.0,-10.827058792114258,-4.834390640258789,5.992668628692627,225,840,80,45.653243327944004,"{""type"":""Point"",""coordinates"":[76.50328022492795,19.971229043322225]}"
284,577.0,-10.416616439819336,-3.533545970916748,6.883070468902588,225,870,180,0.0,"{""type"":""Point"",""coordinates"":[76.50307746471746,19.971037138098456]}"
285,593.0,-11.787281036376953,-5.085807800292969,6.701473236083984,225,900,110,23.077329707927685,"{""type"":""Point"",""coordinates"":[76.502874704507,19.970845232874684]}"
286,595.0,-15.529095649719238,-9.138360977172852,6.3907341957092285,225,930,180,6.080050805093863,"{""type"":""Point"",""coordinates"":[76.50267194429652,19.97065332765091]}"
287,595.0,-16.932065963745117,-10.75988483428955,6.172180652618408,225,960,180,12.0261607259465,"{""type"":""Point"",""coordinates"":[76.50246918408604,19.970461422427142]}"
288,591.0,-16.193347930908203,-9.952093124389648,6.241254806518555,225,990,180,0.0,"{""type"":""Point"",""coordinates"":[76.50226642387557,19.970269517203377]}"
289,584.0,-14.984358787536621,-8.487244606018066,6.497114658355713,225,1020,162,21.192625952505917,"{""type"":""Point"",""coordinates"":[76.5020636636651,19.9700776119796]}"
290,586.0,-14.527247428894043,-8.171853065490723,6.355393886566162,225,1050,171,12.38497813267557,"{""type"":""Point"",""coordinates"":[76.50186090345461,19.96988570675583]}"
291,583.0,-14.92398452758789,-8.376304626464844,6.547679901123047,225,1080,180,0.0,"{""type"":""Point"",""coordinates"":[76.50165814324414,19.96969380153206]}"
292,579.0,-14.907788276672363,-8.512280464172363,6.3955078125,225,1110,180,0.0,"{""type"":""Point"",""coordinates"":[76.50145538303367,19.96950189630829]}"
293,575.0,-15.525225639343262,-8.2128324508667,7.3123931884765625,225,1140,180,12.026073196877821,"{""type"":""Point"",""coordinates"":[76.50125262282319,19.96930999108452]}"
294,575.0,-15.47058391571045,-8.673091888427734,6.797491550445557,225,1170,171,3.048578495114304,"{""type"":""Point"",""coordinates"":[76.50104986261272,19.969118085860753]}"
295,574.0,-15.633403778076172,-9.733073234558105,5.900330066680908,225,1200,180,6.079986179653715,"{""type"":""Point"",""coordinates"":[76.50084710240225,19.968926180636977]}"
296,569.0,-16.77195930480957,-10.001527786254883,6.770431041717529,225,1230,190,12.384888156351227,"{""type"":""Point"",""coordinates"":[76.50064434219176,19.968734275413205]}"
297,569.0,-15.805974006652832,-9.902338027954102,5.9036359786987305,225,1260,199,10.869836759528178,"{""type"":""Point"",""coordinates"":[76.50044158198129,19.96854237018944]}"
298,566.0,-18.012615203857422,-11.785457611083984,6.227157115936279,225,1290,199,6.0799635624517006,"{""type"":""Point"",""coordinates"":[76.50023882177082,19.968350464965667]}"
299,565.0,-17.384153366088867,-11.087129592895508,6.297023773193359,225,1320,180,3.048558944494888,"{""type"":""Point"",""coordinates"":[76.50003606156034,19.968158559741894]}"
300,564.0,-18.03426170349121,-11.089603424072266,6.9446587562561035,225,1350,190,6.791234258621838,"{""type"":""Point"",""coordinates"":[76.49983330134987,19.96796665451813]}"
301,566.0,-18.3950252532959,-11.449766159057617,6.945259094238281,225,1380,190,3.0485524278186595,"{""type"":""Point"",""coordinates"":[76.4996305411394,19.96777474929435]}"
302,568.0,-18.55276107788086,-10.52530288696289,8.027457237243652,225,1410,180,9.07756492467804,"{""type"":""Point"",""coordinates"":[76.49942778092891,19.967582844070588]}"
303,568.0,-19.77032470703125,-10.524565696716309,9.245759963989258,225,1440,180,3.0485442823860778,"{""type"":""Point"",""coordinates"":[76.49922502071844,19.967390938846812]}"
304,569.0,-18.79944610595703,-10.430135726928711,8.36931037902832,225,1470,190,3.0485410239785375,"{""type"":""Point"",""coordinates"":[76.49902226050797,19.96719903362304]}"
305,568.0,-18.591419219970703,-10.521512031555176,8.069907188415527,225,1500,199,6.079911869113644,"{""type"":""Point"",""coordinates"":[76.49881950029749,19.967007128399274]}"
306,480.0,-29.270069122314453,-25.14975357055664,4.1203155517578125,270,0,180,0.0,"{""type"":""Point"",""coordinates"":[76.50895751082125,19.976602389587804]}"
307,480.0,-31.206077575683594,-24.285411834716797,6.9206647872924805,270,30,180,0.0,"{""type"":""Point"",""coordinates"":[76.50867076458168,19.9766023895878]}"
308,480.0,-30.41883087158203,-25.072656631469727,5.346175193786621,270,60,180,0.0,"{""type"":""Point"",""coordinates"":[76.50838401834211,19.9766023895878]}"
309,480.0,-30.096553802490234,-24.70231056213379,5.394241809844971,270,90,180,0.0,"{""type"":""Point"",""coordinates"":[76.50809727210256,19.976602389587804]}"
310,480.0,-31.152103424072266,-25.044281005859375,6.107823848724365,270,120,180,0.0,"{""type"":""Point"",""coordinates"":[76.507810525863,19.9766023895878]}"
311,480.0,-30.546117782592773,-25.092971801757812,5.453146934509277,270,150,180,0.0,"{""type"":""Point"",""coordinates"":[76.50752377962343,19.9766023895878]}"
312,480.0,-29.22346305847168,-24.805564880371094,4.417896270751953,270,180,180,0.0,"{""type"":""Point"",""coordinates"":[76.50723703338386,19.9766023895878]}"
313,480.0,-29.922664642333984,-25.81743812561035,4.105228424072266,270,210,180,0.0,"{""type"":""Point"",""coordinates"":[76.5069502871443,19.9766023895878]}"
314,480.0,-29.362720489501953,-25.195070266723633,4.16765022277832,270,240,180,0.0,"{""type"":""Point"",""coordinates"":[76.50666354090474,19.9766023895878]}"
315,480.0,-29.168655395507812,-24.55537223815918,4.613282680511475,270,270,180,0.0,"{""type"":""Point"",""coordinates"":[76.50637679466517,19.9766023895878]}"
316,480.0,-29.310537338256836,-25.423276901245117,3.8872597217559814,270,300,180,0.0,"{""type"":""Point"",""coordinates"":[76.5060900484256,19.9766023895878]}"
317,480.0,-30.055686950683594,-25.01687240600586,5.038813591003418,270,330,180,0.0,"{""type"":""Point"",""coordinates"":[76.50580330218605,19.976602389587796]}"
318,480.0,-30.449800491333008,-25.47471809387207,4.9750823974609375,270,360,180,0.0,"{""type"":""Point"",""coordinates"":[76.50551655594649,19.9766023895878]}"
319,480.0,-29.438013076782227,-24.027803421020508,5.410208225250244,270,390,180,0.0,"{""type"":""Point"",""coordinates"":[76.50522980970692,19.9766023895878]}"
320,480.0,-30.08167839050293,-25.20171356201172,4.879966735839844,270,420,180,0.0,"{""type"":""Point"",""coordinates"":[76.50494306346735,19.9766023895878]}"
321,480.0,-29.489582061767578,-24.53424835205078,4.955333709716797,270,450,180,0.0,"{""type"":""Point"",""coordinates"":[76.5046563172278,19.9766023895878]}"
322,480.0,-29.535690307617188,-24.536380767822266,4.999309539794922,270,480,180,0.0,"{""type"":""Point"",""coordinates"":[76.50436957098823,19.9766023895878]}"
323,480.0,-29.26884651184082,-24.097299575805664,5.1715474128723145,270,510,180,0.0,"{""type"":""Point"",""coordinates"":[76.50408282474866,19.9766023895878]}"
324,480.0,-29.82470703125,-23.591796875,6.232911109924316,270,540,180,0.0,"{""type"":""Point"",""coordinates"":[76.5037960785091,19.9766023895878]}"
325,480.0,-28.13835334777832,-23.67009162902832,4.468260288238525,270,570,180,0.0,"{""type"":""Point"",""coordinates"":[76.50350933226956,19.976602389587796]}"
326,481.0,-28.65947151184082,-23.448171615600586,5.211299896240234,270,600,171,9.560289829363686,"{""type"":""Point"",""coordinates"":[76.50322258602998,19.9766023895878]}"
327,482.0,-27.81870460510254,-22.558061599731445,5.260643005371094,270,630,171,12.385485961670504,"{""type"":""Point"",""coordinates"":[76.50293583979041,19.9766023895878]}"
328,482.0,-25.27562713623047,-19.12199592590332,6.153631687164307,270,660,171,12.385485961614656,"{""type"":""Point"",""coordinates"":[76.50264909355084,19.9766023895878]}"
329,483.0,-17.110694885253906,-11.680276870727539,5.430417537689209,270,690,152,10.870376607369076,"{""type"":""Point"",""coordinates"":[76.50236234731129,19.976602389587804]}"
330,486.0,-12.246994972229004,-6.50391960144043,5.743075847625732,270,720,125,17.950822563656864,"{""type"":""Point"",""coordinates"":[76.50207560107172,19.9766023895878]}"
331,492.0,-11.840230941772461,-5.453673362731934,6.386557579040527,270,750,152,9.560289829168351,"{""type"":""Point"",""coordinates"":[76.50178885483216,19.9766023895878]}"
332,498.0,-13.5941801071167,-7.914398193359375,5.679781913757324,270,780,152,9.560289829836364,"{""type"":""Point"",""coordinates"":[76.50150210859259,19.9766023895878]}"
333,507.0,-11.579849243164062,-5.835498809814453,5.744349956512451,270,810,103,26.152776218363893,"{""type"":""Point"",""coordinates"":[76.50121536235304,19.9766023895878]}"
334,516.0,-10.117816925048828,-3.4595065116882324,6.658310890197754,270,840,103,26.152776216655248,"{""type"":""Point"",""coordinates"":[76.50092861611347,19.9766023895878]}"
